tanggal,harga_surabayakota,harga_malangkota,harga_banyuwangikab,harga_blitarkab,harga_jombangkab,harga_madiunkab,harga_malangkab,harga_mojokertokab,harga_nganjukkab,harga_pasuruankab,harga_sidoarjokab,harga_situbondokab,harga_madiunkota
2023-05-01,41500,34666,31800,30000,15000,30000,37400,39250,35000,28666,35000,32666,33333
2023-05-02,41500,34500,31800,30000,15000,30000,37400,39000,35000,28666,35000,32666,33333
2023-05-03,41500,34500,31800,30000,15000,30000,37400,39000,35000,28666,35000,32666,33333
2023-05-04,41500,34500,31800,30000,15000,30000,37400,39000,35000,28000,35000,32666,33333
2023-05-05,41500,34514,31800,30000,15000,30000,37400,39000,35000,28000,35000,32666,33333
2023-05-06,41500,34500,31800,30000,15000,30000,37400,39000,35000,28000,35000,32666,33333
2023-05-07,41500,34500,31800,30000,15000,30000,37400,38250,35000,28000,35000,32666,33333
2023-05-08,41500,34500,31800,30000,15000,30000,37400,38000,35000,28000,35000,32666,33333
2023-05-09,41500,34500,31800,30000,15000,30000,37400,37750,35000,28000,35000,32666,33333
2023-05-10,41500,34500,32800,30000,15000,30000,37400,37750,35000,28000,35000,32666,33333
2023-05-11,41500,34500,32200,30000,15000,30000,37400,40500,35000,28000,35000,32666,33333
2023-05-12,41500,34500,32200,30000,15000,30000,37400,40750,35000,28000,35000,32666,33333
2023-05-13,41500,34500,32200,30000,15000,30000,37400,40750,35000,28000,35000,32666,33333
2023-05-14,41500,34500,32200,30000,15000,30000,37400,40750,35000,28000,35000,32666,33333
2023-05-15,41500,34500,32200,30000,15000,30000,37600,40500,35000,28000,35000,32666,33333
2023-05-16,41500,34666,32200,30000,15000,30000,37600,40500,35000,28000,35000,32666,33333
2023-05-17,41500,34666,32200,30000,15000,30000,37600,40250,35000,28000,35000,32666,33333
2023-05-18,41500,34666,32200,30000,15000,30000,37600,40250,35000,28666,35000,32666,33333
2023-05-19,41500,34666,32200,30000,15000,30000,37600,40250,35333,28666,35000,32666,33333
2023-05-20,41500,34666,32200,30000,15000,30000,37600,40250,35333,28666,35000,32666,33333
2023-05-21,41500,34666,32200,30000,15000,31333,37600,40250,35333,28666,35000,32666,33333
2023-05-22,41500,34833,32200,30000,15000,30000,37600,41000,35333,28666,35000,32666,33333
2023-05-23,41500,34833,32200,30000,15000,31666,37600,40750,35333,29000,35000,32666,33333
2023-05-24,41500,34833,32200,30000,15000,31333,37600,40500,34333,29000,35000,32666,33333
